location,count
Mallacoota Airpo...,1
"Kadamdzhayskom, ...",1
"near Ellington AFB, TX",1
"Winslow Airport,...",1
"River Tagus, Lisbon",1
GÃ¶dÃ¶llÃµ Airfield,1
near Fonds-Verrettes,1
near Tanjung Pandan-B...,1
near Lynedoch Private...,1
San Pedro Sula,1
near Rockford-Greater...,1
near Karnaukhovskiy,1
near Poltava Airport ...,1
near Tilshead,1
near Eveleth-Virginia...,1
Stoney Cross RAF...,1
near Wadi Halfa Airpo...,1
"near Fort Smith, NT",1
Bhamo,1
near Bahawalpur Airpo...,1
Botuobia,1
within South Vietnam,1
western Atlantic,1
near Thakhet East,1
near Samurskaya,1
near Pretoria,1
near Taksing,1
near Collo,1
Baie Comeau Airp...,1
Gerona Airport (...,1
Aalborg West Ai...,1
Pak Tha,1
near Talpa de Allende...,1
near Monroe-Selman AA...,1
near Ughelli Aerodrome,1
near Htawgaw,1
near Arar,1
"ChÃ¢tenoy, Loiret",1
"near Banton Rouge, LA",1
Tel aviv-Ben Gur...,1
Cornwallis Islan...,1
"near Kapuskasing, ON",1
Namchang,1
near Tashkent,1
"near Wolf Creek Pass, CO",1
Spaichingen,1
near Dallgow,1
near El Rosal,1
near Hao Island Airpo...,1
Luebo Airport,1
near BÃ©ja,1
"Wauchula, FL",1
near Trat,1
near Taldi-Kurgan,1
Akrotiri RAF Sta...,1
Johnstone Strait...,1
Sanau,1
near Crete,1
near Fairfield-Suisun...,1
Magadan-Sokol Ai...,1
"near Beaver, Yukon Fl...",1
near Cayey,1
near Kigali,1
"Salvador, BA",1
Shanghai,1
KoÅ¡ice Airport ...,1
Damaturu,1
Du Motu,1
near Klamath Falls-Ki...,1
Malaita Island,1
near Ile de Groix,1
Tachikawa AFB,1
"near Medyn, Smolensk ...",1
"Miles City, MT",1
near Pikangikum Airpo...,1
"near Piggott, AR",1
between Tunisia ...,1
Bereke,1
near Koh Samui Airpor...,1
"near Dania Beach, FL",1
Oklahoma City Mu...,1
near Alaverdi,1
Opole,1
Invergordon RAF ...,1
Grand Forks Airp...,1
Kwangju Airstrip,1
Biak Island,1
"Thermal AAF, CA",1
near Chilpancingo,1
between Maleme a...,1
Las Mesas,1
near Tacloban Airport...,1
near Kumushkino,1
"near Decatur, IL (DEC)",1
"near Severo-Evensk, M...",1
Ganla,1
near Stalingrad-Pitom...,1
"Hikuera, Papeete...",1
Khost,1
Shoyna Airport,1
Carmelita Airpor...,1
"Attu, AK",1
"near Fort St. John, BC",1
Oujda-Les Angade...,1
Barrie-Orillia L...,1
near Kharkiv-Sokilnyk...,1
Salamaua,1
Shantung Province,1
Bay of Salerno,1
"Chambois, Orne",1
Gradnitsa,1
Korinth,1
"near Queloz, SP",1
near Nalchik Airport ...,1
within JesÃºs Ma...,1
"near Kladkovo, Yegory...",1
Utila,1
"Saturna Island, BC",1
near Ibiza Airport (IBZ),1
near Uricani,1
BogotÃ¡-Techo,1
near Waewaepa Range,1
Indian Ocean,1
near Boxtel,1
RAF Watton Airfield,1
near Shaibah RAF Station,1
ChÃ¢teauroux-DÃ©...,1
"Hyannis, MA",1
near Colquemarca,1
"near Mount Carmel, PA",1
"near Fort Chimo, QC",1
La Parra de Jerez,1
Belvidere Center...,1
within North-Yenisey,1
"near Mossman, QLD",1
PapelÃ³n,1
Pan de Azucar Peak,1
"DivinÃ³polis, PA",1
near Daboase,1
Suwalki,1
Krzemlin,1
"Pinto, Magdalena",1
"ItajaÃ­ Airport,...",1
"Saranac Lake, NY",1
Tanezrouft,1
near Agra-Kheria Air ...,1
Jasper-Hinton Ai...,1
"Moo 2, Sai Yok D...",1
Murray Island Ai...,1
near Smolensk Air Base,1
near Chicago-Municipa...,1
Werneuchen,1
near Ironwood-Gogebic...,1
near Uvalde-Garner Fi...,1
"Alta Verapaz, Sa...",1
near Little Rock-Bill...,1
Moel-y-Gaer Moun...,1
"near Kohima, Assam",1
Warszawa,1
San Pedro Bay,1
within Yumen province,1
"NOTS Inyokern, CA",1
Whitchurch Airfield,1
near Norwich Airport ...,1
"near St. Thomas, ON",1
Stadlerberg,1
"Darmo, Surabaya",1
Afferden,1
California,1
Fort Vermilion A...,1
"near Whittier, CA",1
Tiksi,1
"BocaiÃºva, MG",1
near Phu Toey,1
Bir Kalait,1
Likiang Mt.,1
"Lubbock Airport,...",1
near Coatzacoalcos,1
"near Maryland, USA",1
near Port Vila-Bauerf...,1
near Ban Solou,1
Reno-Cannon Inte...,1
near Bezel,1
near Myachkovo Airport,1
San Blas Airport...,1
"Lough Neagh, Nor...",1
near Edmonton-Namao F...,1
Mount Erebus,1
Barangay Dinapna...,1
near Hobsonville Air ...,1
near Kulu-Bhuntar Air...,1
"Remington,Â IN",1
"Bundaberg, QLD",1
Mount Arey,1
near Al Alamain,1
Hohenems Airport...,1
"Kjevik Airfield,...",1
Pastra Mountain,1
"near PavÃ­n, CD",1
Los Angeles Airp...,1
near Presque Isle AAF...,1
near Rauceby,1
Hyderabad Airpor...,1
"near Gimbat Station, NT",1
"Envira, AM",1
near Foolow,1
near Boboc Air Base,1
near Pachung,1
"near Suduntui, Chita ...",1
near Calapan Airport ...,1
"Kodiak Airport, ...",1
Cartagena-Crespo...,1
Creil,1
Patkai Mountains,1
"Albemarle Sound, NC",1
Palta Lake,1
Nelson Airport (...,1
near Mactan Island,1
"Digerronden, Ron...",1
"near Beef Island, Bri...",1
Doncaster/Sheffi...,1
Maungdaw Airfield,1
New Guinea,1
"Kings Ranch, TX",1
Galapa,1
Tony Camp,1
near Angel Falls,1
Kopinang Airfield,1
"near Jeffersonville, IN",1
Baucau Airport (...,1
near Ilha Grande Beac...,1
"Sosnovy Bor, Niz...",1
Bouar Airport (BOP),1
between Lashio a...,1
Efogi Airport (EFG),1
"Copper Canyon, NV",1
Tura Airport,1
"TapauÃ¡ Airport, AM",1
"near Sendai, Japan",1
over Mambare Bay,1
Mandera Airport ...,1
near Naha,1
"Ganes Creek, AK",1
near Trigno,1
Cleveland Munici...,1
Villahermosa-Car...,1
near Grandview Munici...,1
near ChichÃ©n ItzÃ¡ A...,1
Waskaganish Airp...,1
Constanta Airpor...,1
near CarurÃº Airport ...,1
Cerro Aicha,1
"Richmond, VA",1
near Komaki Air Base ...,1
within Hessen,1
"near Granite Falls, WA",1
"near Salamanca, NY",1
"Zhengchang, Suiy...",1
near Dmitrievskaya,1
"near Livingston, MT",1
Phonesavanh,1
"near Schweich, Trier",1
Kenkiyak,1
near Castel Benito,1
Vessem,1
near Baucau-Cakung Ai...,1
Desford RAF Station,1
Saint-BarthÃ©lÃ©my,1
Middle Wallop RA...,1
near Tarbat Ness,1
near Kanabea,1
"Sanamer, Stavrop...",1
Kano-Aminu Kano ...,1
"near Nederland, CO",1
Marana-Pinal Air...,1
Kuala Lumpur-Sul...,1
Viranschir,1
Kerman Internati...,1
"Markham Bay, NU",1
within northern France,1
near AlborÃ¡n Island,1
Builya,1
Point Lay-Dew St...,1
Harlaxton RAF St...,1
Gansu Province,1
Verona Airport (...,1
"near Cape Flattery, WA",1
Denver-Arapahoe ...,1
Sorido,1
Kazan Airport,1
near Playa del Carmen,1
near Dien Bien Phu,1
Ahlhorn Air Base,1
"near Yastrebovo, Naro...",1
near Lukla,1
"Evenesdal, Saltd...",1
Pirin Mountains,1
Malemba Nkulu,1
Downend,1
"near Oregon, USA",1
"Santa InÃ©s, Isl...",1
between New Hebr...,1
near Magnitogorsk Air...,1
Cangamba Airport...,1
near Saposoa Airport ...,1
La Escalera,1
near Multan Airport (...,1
Bagay-Baranovka ...,1
near Apia-Faleolo Air...,1
Membury RAF Station,1
Dayton-Mark Anto...,1
"near Moline, IL",1
near Anaktuvuk Pass A...,1
Petropavlovsk-Ka...,1
near N'Tireft,1
Grisons (GraubÃ¼...,1
near Savannakhet Airp...,1
"near Berisso, BA",1
near Beryozovo,1
near San Diego-Mirama...,1
Lake Minchumina ...,1
near Gongmiaozi Airport,1
Hill Bank,1
Lichfield RAF St...,1
Shadrinsk Air Base,1
"near Louisburg, KS",1
"near Kavieng, New Ire...",1
Santa Cruz de Ll...,1
near Lancaster-Fairfi...,1
near Bar Harbor Airpo...,1
near Chachapoyas,1
Masindi,1
"near Laceyville, PA",1
Putla,1
near Dalton Municipal...,1
Letzlingen,1
Korea Bay,1
near Aweil,1
"Lac Cojibo, QC",1
near Aita,1
"Cai Cai Camp, Ki...",1
near Ploskin,1
Grand Junction-W...,1
near LÃ¼beck-Blankens...,1
Tonle Cham Airfield,1
Batu Melintang,1
Puerto Pisana,1
"Leith Hill, Surrey",1
within Tete province,1
near Nantes,1
"near Lothian, MD",1
between Torokina...,1
near MayagÃ¼ez Airpor...,1
SÃ£o Francisco d...,1
"near Picinguaba Cove,...",1
Finschhafen Harbour,1
Leticia Airport ...,1
near GhardaÃ¯a-NoumÃ©...,1
Brong Ahafo region,1
Lake Izabal,1
near Monte Carlo,1
Fresno Air Termi...,1
Le Castellet Air...,1
near Haikota,1
near Saint-Ãtienne-d...,1
near Changhai Airport...,1
Cunatincuta Moun...,1
Dnepropetrovsk r...,1
Aligarh Airport,1
Miandrivazo Airp...,1
Mogadishu South ...,1
near AlenÃ§on,1
"near Jellicoe, ON",1
Chinmen Island,1
near Wheelus Air Base...,1
near Alotau-Gurney Ai...,1
"near Muroc, CA",1
"near Wrightwood, CA",1
near Etropole,1
Ruddervoorde,1
"Hanksville, UT",1
near Erding Air Base,1
near Shanghai,1
near Zumpango,1
Manada-Mapanget ...,1
"Sylva, NC",1
near Taichung,1
"RiksgrÃ¤nsen, Ki...",1
Jungshahi,1
near Florida,1
Guwahati-Borjhar...,1
"Sorocaba, SP",1
Norfolk Island A...,1
"near Kuala Selangor, ...",1
Nang Keo Mountain,1
near Cambridge Bay Ai...,1
near Cutio Bie,1
Krasnodar region,1
near Orchid Island,1
Anadyr,1
near Mong-Hpayak,1
Barcelona-Gen J ...,1
near Enniskerry,1
Ramrauli RAF Sta...,1
near Moulins,1
"near Yukon, OK",1
near Papun Airport (PPU),1
within Milne Bay Province,1
Portland Airport...,1
near Mirny Airport (MJZ),1
Asuncion-Preside...,1
near Ozyorski,1
"Evansville, IN",1
Lansing-Capital ...,1
"Tampa, Havana",1
near Guryev Airport (...,1
"FlorianÃ³polis, SC",1
Oroville Airport...,1
Dole,1
"near Rupert House, QC",1
near Natal-Parnamirim...,1
Attu Island-Casc...,1
Ras Alsheikh Hamid,1
near La Rochelle,1
Lake Casa Blanca...,1
Rushinga Forward...,1
"near Ampi, Assam",1
Bannak,1
New Orleans-Mois...,1
"near Unionville, MO",1
"Inuvik Airport, ...",1
Lafayette-Purdue...,1
near Minzong,1
Phu Cum,1
near Kunming Airport ...,1
Bellona Island (...,1
near Karaganda,1
"near Tonopah, NV",1
TÃ©nÃ©rÃ© desert,1
Dhaka-Kurmitola ...,1
Alamedin,1
"Del Rio, TX",1
near Khovu-Aksy Airport,1
Tippi Airport (TIE),1
Conholt Park,1
Polar Station SP-22,1
"near Spanish Fork, UT",1
"near Aracaju, Brazil",1
Belgorod Airport...,1
Khanty-Mansisk,1
"near Reardan, WA",1
near Kahemba,1
Biak-Mokmer Air ...,1
Zambales Mountai...,1
"Panther Peak, CA",1
Paksi,1
"Azusa, CA",1
Hopedale Airport...,1
Dhaka-Shahjalal ...,1
"Clinton, MD",1
"Potomac River, WA",1
"near Honolulu, Hawaii",1
near Sari,1
"near Heceta Head, OR",1
Siauliai,1
Pelel,1
Hunters Burgh,1
near Popovka,1
"near Lafayette, IN",1
near Bogor,1
near Lublin,1
Montevideo,1
Mueda Airport (MUD),1
Mactan Island-Ch...,1
Farafangana Airp...,1
near Portsmouth,1
Palel,1
"near Salluit Airport,...",1
Lake Tali,1
"near Shelton, NE",1
"Liberty, SC",1
near Pasni,1
Annette Island A...,1
Szombathely,1
Dhahran Airport ...,1
Sterlitamak,1
near Kandrian,1
"Knocknapeasta, C...",1
"near New Boston, TX",1
near Villa Pedro Montoya,1
near Mogaung,1
"near Omaha, NE",1
Pimu Airstrip,1
Semplak,1
"Rio Negro, Zulia",1
near Paparo,1
"Coari, AM",1
"near Homestead AFB, F...",1
"South Yell, Shet...",1
near Eindhoven,1
Melka Shedi,1
Clinton Municipa...,1
near Primorsko-Ahtars...,1
"near Maryinka, Dankov...",1
near Yaocun,1
Abilene-Dyess AF...,1
Mapastepec,1
Casteren,1
near Catumbela Airpor...,1
Takuma Bay,1
Buenos Aires,1
San Jose de Chiq...,1
Mt. Glungezer,1
Sunahawa,1
BauÃ©,1
"Hyannis Airport,...",1
near Tobruk (Tubruq),1
Tordoki Yani,1
near Saint Paul Islan...,1
Cerro Alto Santa...,1
near Port Aransas-Mus...,1
near Jiangsu Province,1
"near Herina, Bistrita...",1
Blois/Le Breuil ...,1
Saigon ?,1
"near Vickery, OH",1
near Datah Dawai Airp...,1
"Bay of Biscaye, ...",1
near Khatanga,1
"GuajarÃ¡, PA",1
Monte Tezio,1
"Jambi, Sumatra",1
Carthage,1
near Mys Shmidta Airport,1
near Ouroux,1
Belo Horizonte A...,1
Grande Prairie A...,1
near Point de Barfleur,1
Magadan,1
Quiliano,1
near Novgorod Airport...,1
Mount Hachijo-Fuji,1
Ras Al Khaimah I...,1
"near Claude, TX",1
near Shere,1
near Oymyakon,1
Gisborne Airport...,1
Dryden Municipal...,1
near Palca,1
Poole Harbour,1
near Villa Herradura,1
St. Paul's Bay,1
near Matthews Ridge A...,1
near Wroclaw-Strachow...,1
"Purley, Surrey",1
Alexandria Inter...,1
"near Parks, AZ",1
near Kelai Island,1
Horcajo de los M...,1
Villa Gladys Air...,1
near El Tiburcio,1
near Vilyuisk Airport,1
Corozal Airport ...,1
Chaybukha,1
Eisfeld Advanced...,1
Shinbweyang Airf...,1
near Planeta Rica,1
near Kiri Kasama,1
Goodland-Renner ...,1
Nangungu,1
near Abu adh Dhuhur A...,1
Kwanchan,1
Tinian Island In...,1
near Paraparaumu,1
"near Winterset, IA",1
near Fort Worth Allia...,1
near Kombolcha,1
St. Petersburg I...,1
Yangzhou Taizhou...,1
near Anniston-County ...,1
Cerro El Tigre,1
Anjouan-Ouani Ai...,1
Grimsby-Binbrook...,1
Sint-Stevens-Woluwe,1
Nightmute Airpor...,1
near San Marcos,1
Lantau Island,1
"Foula Island, Sh...",1
"Ashuanipi Lake, NL",1
near Vi Thanh,1
"near Aurora, TX",1
"near Lake Michigan, MI",1
Muong Sai Airpor...,1
near Quepos,1
JoaquÃ­n V. Gonz...,1
near Tuas,1
near Sharm el Sheikh,1
Somaliland,1
Ciudad del Carme...,1
Kaliningrad Airp...,1
"Selektsionny, Lg...",1
Pitomnik,1
Covington-Greate...,1
"near Addison Airport,...",1
near El Arish,1
Akola village,1
"near Rewan Homestead,...",1
Foligno Airport,1
San Ignace,1
Hassi Messaoud A...,1
Tan Hiep Air Base,1
"Parker Lake, NU",1
near Tuxtla GutiÃ©rre...,1
"near Kahului, HI",1
near Isma'iliya,1
near Porlamar,1
"Dhorpatan, Bowan...",1
Saratov-Zavodsko...,1
near Ban Sot,1
near Perevitsy,1
"Gallup Airport, ...",1
near Bovingdon RAF St...,1
Chicago-Dupage C...,1
Man Airport (MJC),1
near Puerto Asis,1
Myitke,1
"near Jones Beach, NY",1
near Saint Mary's Air...,1
La Tortuga-Punta...,1
Heglig Airport,1
near Beert,1
near Topcliffe RAF St...,1
near Wainwright Airpo...,1
near Salisbury Airpor...,1
Valley RAF Station,1
near Simara Island,1
between Tihwa (U...,1
near Kalyazin,1
Monte Real Air Base,1
near Nakhichevan Airp...,1
"Itapebi, BA",1
Patenga,1
Wakunai Airport ...,1
near Alakurtti Airport,1
Little Wau Creek,1
near Indapur,1
near Kawrgosk,1
Poltava Region,1
near Medan-Polonia Ai...,1
near South Plains-Ida...,1
unknown airport,1
Porvenir Island,1
"near El Banco, Magdalena",1
"near Auburn Airport, ...",1
near Piedras Negras A...,1
Trigoria,1
Hrabove,1
"near Traliceto, Corsica",1
near Malange Airport ...,1
Venezia-Lido Air...,1
Warri,1
"near Castilla, BA",1
Up Park Camp,1
"LanghÃ³ll, Fagra...",1
near Puvirnituq Airpo...,1
near Lake Tahoe Airpo...,1
"Lake Sig, Tver r...",1
Kweilin,1
"Patikul, Sulu",1
near Puerto Rico [Car...,1
Chania-SoÃºda Ai...,1
near Toacaso,1
"Alness, nr. Inve...",1
near Coconut Island A...,1
Kopsa,1
Rochester-Short ...,1
"Trelew Airport, ...",1
Maridi Airport,1
"near Crooked Island, ...",1
"Skotten seter, R...",1
near Lastras de Cuell...,1
BrasÃ­lia-Kubits...,1
near Moyobamba,1
"El Chanar, LR",1
"near Broome, WA",1
Trieste-Dei Legi...,1
near Wien-Schwechat R...,1
near South Bend Regio...,1
near Tambillo,1
"near Pueblo Rico, Ris...",1
near Condoto,1
"near Cobo, BA",1
"near Ward, CO",1
"Chignik, AK",1
Larnaca,1
Alto da Boa Vist...,1
Bathurst,1
Ust-Kamchatsk Ai...,1
"near Sept-Ãles, QC",1
"Lake Ontario, ON",1
Kangel Danda Air...,1
Ali Air Base,1
near Barrancabermeja ...,1
"Termes Ribi, Com...",1
Tharjath Airstrip,1
near Llyn Dulyn,1
"near Kistenevo, Bolsh...",1
near Vallecillos,1
"Jujuy Airport, P...",1
Tver-Migalovo Ai...,1
near Urtazym,1
"Cadoaivi, Finnmark",1
near Kayser's Beach,1
near Ubon Ratchathani...,1
near Bodrum,1
"Wilton Airfield,...",1
"near Lebanon Airport,...",1
Leesburg Executi...,1
Lake Charles-Che...,1
near Meadow Lake Airp...,1
Poltava Airport ...,1
near Taegu Air Base,1
"Palm Springs, CA",1
Nasagbu Island,1
Yegoryevsk-Shuvo...,1
near North Vietnamese...,1
"near Dongchuan, Yunnan",1
"Ainsdale Sands, ...",1
near ParaguanÃ¡,1
"near Rio Bonito, RJ",1
Chernoye Airport,1
Puvirnituq Airpo...,1
Matemo Airport,1
near Nyrob,1
"SÃ£o TomÃ©, Ilha...",1
near Salzburg-W. A. M...,1
near Ingende,1
Effingham,1
"Oat Mountain, CA",1
"Altamira, PA",1
near Kongolo Airport ...,1
near Bassein,1
"near Cooperton, Kiowa...",1
near Rhodes/Paradisi-...,1
near Somerset,1
Manus Island,1
"Johnsville NAS, PA",1
Voorburg,1
near Long Bawan Airpo...,1
"near Big Delta, AK",1
Krasnovodsk Airp...,1
"Portreath, Cornwall",1
St Lawrence Isla...,1
between Papa and...,1
near Comodoro Rivadav...,1
near Fez,1
Stepanakert,1
Krasiny,1
near Phan Rang,1
"North Point, Hon...",1
"Collingbourne, W...",1
Bathurst-Raglan ...,1
near Eureka-Murray Fi...,1
Sumbawa Besar-Br...,1
El Wak,1
Patriot Hills Camp,1
Palenque Airport...,1
"near Melville Island, NT",1
Venzelderheide,1
near Ghorepani,1
Willow Grove NAS...,1
Mbandaka Airport...,1
near Mitino,1
Shenzhen Airport...,1
"Redwater, TX",1
near Kutacane-Alas Le...,1
"near MaraÃº, BA",1
Selsdon Park,1
near Miroslawiec Air ...,1
near Krasnoyarsk Seve...,1
Ochten,1
near SÃ£o Paulo-Campo...,1
Chiang Rai-Mae F...,1
"near Alice Springs, N...",1
"near San Felipe, Baja",1
Dinjan Airfield,1
Firq,1
Urumano,1
"Bridgeport, TX",1
"near Shemya, AK, USA ...",1
"near Youngsville, LA",1
El Tuito,1
"near Bakovka, Kuntsev...",1
near Prosnes,1
near San JosÃ© del Ll...,1
Pajao,1
near Timor [Savu Sea],1
near Sarajevo Airport...,1
Cerdas,1
Berlin,1
near Dergaon,1
near Pyongtaek-Deside...,1
between Sverdlov...,1
"near Ribeira, Azores",1
near Fortaleza-Pinto ...,1
near SeinÃ¤joki-Ilmaj...,1
Jackowo,1
near Daejeon,1
Mount Getantag,1
near San Luis PotosÃ­,1
near Guvercinlik,1
"near Saipan, Mariana ...",1
near Leningrad-Komend...,1
"near Talenda, Rajshahi",1
"Royan, Charente-...",1
"Muang Phine, Laos",1
Tengah RAF Stati...,1
Jambi Airport (DJB),1
near Windhoek-Hosea K...,1
Barneo Camp Ices...,1
"Blackdown Hill, ...",1
Monte Argentera,1
near Durban-Louis Bot...,1
Palm Springs Int...,1
near Polillo Island,1
"near Labuan, Malaysia...",1
near Aras de Alpuente,1
"near Hirsthals, Denma...",1
near Santa Maria Airp...,1
near Berwick-upon-Tweed,1
near Akureyri-Kassos ...,1
near Uraj Airport (URJ),1
Toulon-sur-Montagne,1
near Tanaguarena,1
near Suichang,1
Dong Xuyen,1
near Puerto Concordia,1
near Civitavecchia,1
Biggin Hill USAA...,1
Krasnoarmeiskaya,1
Guam-Harmon Air ...,1
"near Paso Robles, CA",1
near Urziceni,1
"near Kuujjuaq, QC",1
SÃ¢nmartin,1
"Huntingdon, TN",1
Oneonta Municipa...,1
Arctic Ice Stati...,1
"Lake Hefner, OK",1
Dondon,1
Paris-Le Bourget,1
near Gadsden Municipa...,1
"CÃ³rdoba, CD",1
Pinarete Mountain,1
near Ciudad BolÃ­var,1
Al Taqqadum,1
near Iyakachchi,1
Novaya Ladoga,1
South Park Towns...,1
"near Abercorn, QC",1
near Poonch,1
Port-Ãtienne,1
near Haiti,1
"near Dong Hoi, Gulf o...",1
"near Weir, TX",1
Coolawanyah Airp...,1
near Lipetsk Airport ...,1
Kano Airport (KAN),1
Muong Yut,1
near Olsberg-Elpe,1
"Kubitet, Tyazhin...",1
"Sydney Airport, NS",1
Chibougamau Airp...,1
Raunheim,1
Coulsdon,1
near Byelaya Noch,1
Islip-Long Islan...,1
San Pablo-Coasel...,1
"Bassett, NE",1
"near Golovin Airport,...",1
near Borodyanka Airfield,1
near ViÃ±ac,1
Fort Hertz (PBU),1
near Enugu Airport (ENU),1
near UncÃ­a,1
Salerno FOB,1
near Maryy-1 Airport ...,1
"Garbuzovo, Belgo...",1
Astrakhan-Privol...,1
near Mayo,1
Rourkela Airport...,1
near Luvungi airstrip,1
near Kungrad,1
near Zinnitz,1
"Regents Park, Lo...",1
Moscow-Vnukovo A...,1
near Tuguegarao,1
BÃ¼ckeburg,1
"near Walkersville, MD",1
Mati,1
near Busan,1
Rio Yavari,1
Zapote,1
near Stockholm-Arland...,1
Creag Bhan,1
"near Elephant Point, ...",1
Abidjan Airport ...,1
Kuyung district,1
SantafÃ© del Cag...,1
near Moncton/Greater ...,1
near Tiomar,1
near Cugir,1
Berry Island,1
Atlanta-Cobb Cou...,1
Goose River Airs...,1
"Tuzla, Istanbul",1
Lanzhou Airport ...,1
"Wales Airport, A...",1
Marrakech Airfie...,1
Northern Venezuela,1
near Shanghai-Jiangwa...,1
Moma,1
"Evans Bay, Welli...",1
Galbraith Lake A...,1
near Isiro-Matari Air...,1
College Station-...,1
Killeen Municipa...,1
near Tanjung Bungin,1
within Crimea,1
Dagi Baru Airstrip,1
San Salvador,1
"near Bocas del Toro, ...",1
Fort Dodge Airpo...,1
Dunnellon/Marion...,1
Mount Paskal,1
Auburn Municipal...,1
Somie,1
"Mont Tournette, ...",1
New Orleans NAS/...,1
Szarvas-KÃ¡ka,1
"near Sophia, NC",1
near Yaroslavl-Tunosh...,1
Abingdon-RAF Sta...,1
Dayton-Patterson...,1
near Mangnung,1
"near Alma, WI",1
near Lugansk Airport ...,1
Choma Airport (F...,1
Cerro Las Animas,1
"Louis Lagoon, BC",1
"near Pearce, WA",1
Roggentin,1
near Poznan,1
Guadeloupe,1
near Labuan Airport (...,1
"Crystal Bay, NV",1
Kirensk,1
near Poptun,1
Lake Havasu City...,1
near Bua,1
near Saratov,1
near NjarÃ°vÃ­k,1
"St. Julians, Sev...",1
Cerro Saguancancha,1
St. Thomas,1
near Vitrival,1
Drahomysl,1
near Assateague Islan...,1
near Thazi,1
"Nome, AK",1
near Sparrevohn Airpo...,1
"near MacaÃ© Airport, ...",1
near Singapore Island,1
near Rumija,1
near Auckland Interna...,1
Krosinko,1
Shinbweyang,1
near Moses Lake-Larso...,1
Hachijo Jima Air...,1
near Jeju (Cheju) Int...,1
near Ritoque,1
Pyatigorsk,1
near Mary,1
Pena Blanca Mt.,1
near Antalya Airport ...,1
near Samarinda,1
near Chaldovar,1
"near Victorville AAF,...",1
"near Winnipeg, MB",1
near Ben Cat,1
near Tingkank-An,1
near Ramenye,1
near Gagetown CFB Sta...,1
Esch,1
"near Hachita, NM",1
Carnotville,1
Kavak Airstrip,1
Oploo,1
near Tangmere Airfield,1
"Mayo Airport, YT...",1
Xian-Xianyang Ai...,1
Middle Aston,1
near Florencia Airpor...,1
"Louie Lagoon, No...",1
"Long Loyang, Sar...",1
Rwenzori mountains,1
Santa Barbara Ai...,1
Pantano de BuendÃ­a,1
Golfo di Genova,1
near Hail,1
Zhuhai Jinwan Ai...,1
near Dimas,1
near Thebephatshwa Ai...,1
"near Zaboyskiy, Slavy...",1
near Detmold,1
Skien Airport (SKE),1
"near Slovita, Lvov Re...",1
near Accra,1
southern Iran,1
"Mechanicsburg, PA",1
Serra da Mantiqu...,1
near Bidadi,1
MezÃµnyÃ¡rÃ¡d,1
Stephenville-Har...,1
"RÃ­o Cuarto, CD",1
LuziÃ¢nia Airpor...,1
Kikwit Airport (...,1
Baden-Baden,1
Rijswijk,1
Izhma Airport,1
near Avgustova,1
"near Nigg, Ross & Cro...",1
"near Kordon, Visim-Sh...",1
Dallas-Redbird A...,1
near North Korea,1
Novoshchedrinska...,1
Revel,1
near Shinbwiyan,1
"Madrid, Lisbon",1
"near Edmonton, AB",1
near Tarhuna,1
Byrd Station,1
"Avalon Airport, ...",1
Burahache Airstrip,1
Decatur-Bishop A...,1
"near Angra dos Reis, RJ",1
"near Alliance AAF, NE...",1
"Pedra Branca, SP",1
near Perugia,1
near English Channel,1
"near Montoursville, PA",1
near Chalkis,1
Trujillo-Capiro ...,1
Monkey Mountain ...,1
Municipio de Mar...,1
"near Toronto, ON",1
near Castilla la Nueva,1
Saint Mary's Air...,1
near Proschorowka,1
Pnom Penh-Pochen...,1
North Yazagyo,1
Santa BÃ¡rbara,1
Punta Cana Airpo...,1
Twin Cities NART...,1
Cerro Tecpan,1
Renfrew,1
near Aldbourne,1
"Brown Willy, Bod...",1
"near Rio Blanco, Mata...",1
near Tainan Airport (...,1
"Bom Jesus, AC",1
near Atella,1
